,loss,val_loss
78,6.1014275550842285,12.978282928466797
79,5.936340808868408,13.011672019958496
80,6.07464075088501,13.07889175415039
81,5.907979965209961,13.38671588897705
82,5.979455947875977,13.721882820129395
83,5.938503742218018,12.693374633789062
84,5.916992664337158,13.199408531188965
85,5.854485988616943,12.814775466918945
86,5.802895545959473,13.558806419372559
87,5.735520362854004,13.517776489257812
88,5.782401084899902,13.88967514038086
89,5.6306962966918945,12.986730575561523
90,5.6606364250183105,13.225343704223633
91,5.613074779510498,13.420567512512207
92,5.685507774353027,13.972128868103027
93,5.5445637702941895,13.826140403747559
94,5.516636848449707,13.459345817565918
95,5.570594310760498,13.980907440185547
96,5.618274688720703,14.094808578491211
97,5.532336235046387,13.109273910522461
98,5.482149600982666,14.673933029174805
99,5.393466472625732,14.260464668273926
100,5.399483680725098,13.914047241210938
101,5.252641201019287,13.773553848266602
102,5.289071559906006,14.012903213500977
103,5.295924663543701,14.711700439453125
104,5.342607021331787,14.369873046875
105,5.28920316696167,14.430611610412598
106,5.219118118286133,13.148841857910156
107,5.231398105621338,13.451778411865234
108,5.250914573669434,15.2948579788208
109,5.151904582977295,14.539251327514648
110,5.136321067810059,14.175848007202148
111,5.026137351989746,14.218143463134766
112,5.017640590667725,14.317887306213379
113,5.034291744232178,13.911090850830078
114,5.121675968170166,13.831987380981445
115,5.061219215393066,14.708793640136719
116,5.078813552856445,14.60473918914795
117,4.933864593505859,14.717216491699219
118,4.998854160308838,14.081634521484375
119,4.917114734649658,14.777463912963867
120,4.903635501861572,14.439352989196777
121,4.93770694732666,14.696853637695312
122,4.790408134460449,14.347787857055664
123,4.763121128082275,14.568812370300293
124,4.813039302825928,14.68773365020752
125,4.82352876663208,14.708667755126953
126,4.709250450134277,14.734098434448242
127,4.842188358306885,15.156875610351562
128,4.839138984680176,15.287277221679688
129,4.8049635887146,13.863943099975586
130,4.674907684326172,15.697333335876465
131,4.707573413848877,14.469206809997559
132,4.6775288581848145,15.457507133483887
133,4.665952682495117,15.17140007019043
134,4.596546649932861,15.085880279541016
135,4.539350986480713,15.016181945800781
136,4.5762128829956055,15.249754905700684
137,4.566903114318848,15.477449417114258
138,4.502880573272705,14.842782974243164
139,4.554672718048096,14.645112037658691
140,4.491641998291016,15.414676666259766
141,4.51183557510376,15.73553466796875
142,4.41621732711792,14.60834789276123
143,4.365220069885254,15.20374870300293
144,4.393670082092285,15.5521240234375
145,4.3956074714660645,15.587762832641602
146,4.335649013519287,15.796982765197754
147,4.4325785636901855,15.170108795166016
148,4.302556037902832,15.9571533203125
149,4.32809591293335,14.673583984375
150,4.284010410308838,14.846491813659668
151,4.235319137573242,15.296445846557617
152,4.206799030303955,15.760963439941406
153,4.209422588348389,15.297043800354004
154,4.284296989440918,15.385635375976562
155,4.286130428314209,15.918429374694824
156,4.133358955383301,16.076536178588867
157,4.255461692810059,15.653050422668457
158,4.16042423248291,14.775443077087402
159,4.155429840087891,15.614311218261719
160,4.129295825958252,15.946189880371094
161,4.075458526611328,16.215343475341797
162,4.06651496887207,14.767455101013184
163,4.080338954925537,16.01874351501465
164,3.9866127967834473,15.819911003112793
165,4.060669422149658,15.709979057312012
166,4.02315092086792,16.105152130126953
167,3.9657227993011475,15.923018455505371
168,3.949040651321411,15.889060974121094
169,4.066271781921387,16.4726505279541
170,4.027939319610596,15.509797096252441
171,3.9206390380859375,16.173185348510742
172,3.9454150199890137,15.815837860107422
173,3.8938279151916504,16.58290672302246
174,3.9515771865844727,15.475431442260742
175,3.7929534912109375,16.13564682006836
176,3.8580613136291504,16.57171058654785
177,3.872464418411255,15.367639541625977
178,3.847923755645752,16.86726188659668
179,3.811159133911133,15.988700866699219
180,3.8026516437530518,16.231548309326172
181,3.735278606414795,16.549821853637695
182,3.8093206882476807,15.93278694152832
183,3.7279434204101562,16.368711471557617
184,3.7138442993164062,16.03057861328125
185,3.700855255126953,15.74648666381836
186,3.7120203971862793,16.307392120361328
187,3.585390567779541,17.641578674316406
188,3.648308753967285,16.082569122314453
189,3.739078998565674,16.31812286376953
190,3.6667885780334473,16.472091674804688
191,3.6878693103790283,17.102693557739258
192,3.6608550548553467,16.56594467163086
193,3.6015374660491943,16.38442611694336
194,3.5064916610717773,17.374296188354492
195,3.544404983520508,16.839380264282227
196,3.5755255222320557,16.33576011657715
197,3.5273618698120117,16.353790283203125
198,3.501145839691162,15.962287902832031
199,3.6053028106689453,16.616914749145508
